Sale_ID,Date,Market_ID,Product_Category,Orders,Customers,Revenue,Cost,Profit,Discount
S000956,2024-08-01,M005,Consulting,36,22,936093.49,639398.86,296694.63,19462.14
S000957,2024-09-01,M005,Consulting,34,21,932916.54,618772.15,314144.39,51747.27
S000958,2024-10-01,M005,Consulting,38,20,1017886.0,677180.92,340705.08,71972.44
S000959,2024-11-01,M005,Consulting,42,23,991102.64,658717.43,332385.21,43267.16
S000960,2024-12-01,M005,Consulting,43,33,1181762.12,807780.66,373981.46,63466.16
S000961,2025-01-01,M005,Consulting,40,30,1034241.89,687674.24,346567.65,77443.24
S000962,2025-02-01,M005,Consulting,37,27,1025618.2,679739.36,345878.84,72559.91
S000963,2025-03-01,M005,Consulting,39,26,928263.98,636723.74,291540.24,70517.87
S000964,2025-04-01,M005,Consulting,43,27,1228083.57,812533.99,415549.58,27241.5
S000965,2025-05-01,M005,Consulting,45,31,1249426.62,848434.26,400992.36,59059.95
S000966,2025-06-01,M005,Consulting,40,30,1087885.05,747503.19,340381.86,45707.44
S000967,2025-07-01,M005,Consulting,34,22,870624.07,573792.22,296831.85,44953.32
S000968,2025-08-01,M005,Consulting,45,27,1097527.02,715076.03,382450.99,82255.35
S000969,2025-09-01,M005,Consulting,43,33,1086764.29,702371.51,384392.78,58453.16
S000970,2025-10-01,M005,Consulting,43,25,1215727.38,837327.93,378399.45,68875.77
S000971,2025-11-01,M005,Consulting,47,27,1313590.95,911800.67,401790.28,112524.39
S000972,2025-12-01,M005,Consulting,46,26,1243314.06,835957.26,407356.8,86979.04
S000973,2023-01-01,M005,Digital Solutions,37,28,555173.28,377771.69,177401.59,14487.42
S000974,2023-02-01,M005,Digital Solutions,43,24,620146.95,424390.78,195756.17,25967.82
S000975,2023-03-01,M005,Digital Solutions,49,30,770401.25,511587.12,258814.13,25791.64
S000976,2023-04-01,M005,Digital Solutions,41,25,579900.09,378013.12,201886.97,17659.38
S000977,2023-05-01,M005,Digital Solutions,41,22,605992.6,409435.05,196557.55,20882.76
S000978,2023-06-01,M005,Digital Solutions,43,27,563104.3,386887.13,176217.17,22427.73
S000979,2023-07-01,M005,Digital Solutions,41,23,604603.22,402136.31,202466.91,30868.22
S000980,2023-08-01,M005,Digital Solutions,40,26,598569.43,389761.85,208807.58,14225.6
S000981,2023-09-01,M005,Digital Solutions,44,26,646202.69,439653.93,206548.76,50747.72
S000982,2023-10-01,M005,Digital Solutions,52,36,712064.2,494063.27,218000.93,49775.36
S000983,2023-11-01,M005,Digital Solutions,52,35,832410.1,574483.32,257926.78,43783.67
S000984,2023-12-01,M005,Digital Solutions,44,33,696032.11,468357.61,227674.5,36117.73
S000985,2024-01-01,M005,Digital Solutions,49,35,697215.51,459257.01,237958.5,24866.62
S000986,2024-02-01,M005,Digital Solutions,52,36,821340.81,548922.28,272418.53,56650.36
S000987,2024-03-01,M005,Digital Solutions,53,39,831485.92,558756.03,272729.89,18391.21
S000988,2024-04-01,M005,Digital Solutions,47,29,668074.26,437620.77,230453.49,49274.42
S000989,2024-05-01,M005,Digital Solutions,49,28,635052.87,440633.45,194419.42,48119.89
S000990,2024-06-01,M005,Digital Solutions,45,32,691807.87,468191.17,223616.7,33246.32
S000991,2024-07-01,M005,Digital Solutions,47,33,682337.61,479842.67,202494.94,31979.22
S000992,2024-08-01,M005,Digital Solutions,46,34,674746.2,466829.12,207917.08,34057.65
S000993,2024-09-01,M005,Digital Solutions,53,36,711606.63,487135.11,224471.52,18112.24
S000994,2024-10-01,M005,Digital Solutions,59,40,843889.16,574122.93,269766.23,44222.82
S000995,2024-11-01,M005,Digital Solutions,54,40,713696.89,501124.42,212572.47,17751.45
S000996,2024-12-01,M005,Digital Solutions,47,35,719085.99,480014.82,239071.17,39262.57
S000997,2025-01-01,M005,Digital Solutions,52,29,803900.11,561150.97,242749.14,66906.93
S000998,2025-02-01,M005,Digital Solutions,52,28,681904.01,445796.78,236107.23,38996.66
S000999,2025-03-01,M005,Digital Solutions,52,36,690811.32,473683.11,217128.21,29125.88
S001000,2025-04-01,M005,Digital Solutions,51,39,696962.2,488849.29,208112.91,35148.43
S001001,2025-05-01,M005,Digital Solutions,58,36,748925.34,483271.9,265653.44,66691.44
S001002,2025-06-01,M005,Digital Solutions,49,28,667852.67,445426.59,222426.08,39017.26
S001003,2025-07-01,M005,Digital Solutions,44,31,680796.01,453651.61,227144.4,54659.31
S001004,2025-08-01,M005,Digital Solutions,57,34,858293.27,573731.37,284561.9,36279.12
S001005,2025-09-01,M005,Digital Solutions,50,32,725395.79,496569.15,228826.64,38620.8
S001006,2025-10-01,M005,Digital Solutions,51,32,807620.04,561455.64,246164.4,24873.66
S001007,2025-11-01,M005,Digital Solutions,65,46,849548.12,551445.73,298102.39,17925.08
S001008,2025-12-01,M005,Digital Solutions,60,40,847714.37,596971.53,250742.84,21978.22
S001009,2023-01-01,M005,SaaS,45,29,592505.34,403535.11,188970.23,29506.35
S001010,2023-02-01,M005,SaaS,42,28,523158.3,351459.18,171699.12,23474.9
S001011,2023-03-01,M005,SaaS,46,32,576555.51,401056.76,175498.75,21086.08
S001012,2023-04-01,M005,SaaS,47,30,584609.44,389828.22,194781.22,51724.1
S001013,2023-05-01,M005,SaaS,48,34,534695.67,360220.18,174475.49,36538.33
S001014,2023-06-01,M005,SaaS,43,31,591281.7,416155.95,175125.75,44062.84
S001015,2023-07-01,M005,SaaS,47,26,633078.08,411568.35,221509.73,33598.47
S001016,2023-08-01,M005,SaaS,52,41,573780.78,391789.72,181991.06,43530.96
S001017,2023-09-01,M005,SaaS,46,25,544209.37,376327.11,167882.26,28745.58
S001018,2023-10-01,M005,SaaS,53,35,689076.51,461723.27,227353.24,60115.51
S001019,2023-11-01,M005,SaaS,58,36,632546.77,442891.46,189655.31,45834.19
S001020,2023-12-01,M005,SaaS,57,39,626102.44,421485.67,204616.77,19932.31
S001021,2024-01-01,M005,SaaS,43,34,568747.56,388033.15,180714.41,22793.75
S001022,2024-02-01,M005,SaaS,44,29,587590.77,388674.21,198916.56,17203.31
S001023,2024-03-01,M005,SaaS,51,38,552973.06,360258.06,192715.0,17818.43
S001024,2024-04-01,M005,SaaS,52,30,631277.89,437646.3,193631.59,24170.17
S001025,2024-05-01,M005,SaaS,54,36,712698.27,496409.22,216289.05,31358.27
S001026,2024-06-01,M005,SaaS,44,25,598480.32,391435.47,207044.85,32746.68
S001027,2024-07-01,M005,SaaS,59,43,679316.7,455964.91,223351.79,43904.39
S001028,2024-08-01,M005,SaaS,47,34,556255.68,380109.35,176146.33,40542.07
S001029,2024-09-01,M005,SaaS,46,27,551826.78,365796.05,186030.73,39858.75
S001030,2024-10-01,M005,SaaS,60,40,716364.14,492239.93,224124.21,38125.81
S001031,2024-11-01,M005,SaaS,50,38,541779.46,379480.4,162299.06,27856.91
S001032,2024-12-01,M005,SaaS,60,47,770917.74,498985.03,271932.71,64941.99
S001033,2025-01-01,M005,SaaS,55,43,665244.67,465593.12,199651.55,53276.05
S001034,2025-02-01,M005,SaaS,50,30,554741.52,379476.82,175264.7,26284.08
S001035,2025-03-01,M005,SaaS,62,45,806182.3,548303.49,257878.81,27123.84
S001036,2025-04-01,M005,SaaS,51,36,578327.25,391907.37,186419.88,38803.52
S001037,2025-05-01,M005,SaaS,59,32,654492.68,426097.27,228395.41,33520.47
S001038,2025-06-01,M005,SaaS,50,31,568961.93,367675.73,201286.2,15041.01
S001039,2025-07-01,M005,SaaS,62,44,824995.4,579005.98,245989.42,53348.99
S001040,2025-08-01,M005,SaaS,58,33,775420.7,506035.23,269385.47,51137.15
S001041,2025-09-01,M005,SaaS,62,42,849492.78,593421.76,256071.02,58356.55
S001042,2025-10-01,M005,SaaS,55,36,748470.04,511299.97,237170.07,63312.09
S001043,2025-11-01,M005,SaaS,56,36,756569.77,522784.29,233785.48,32258.84
S001044,2025-12-01,M005,SaaS,54,30,709091.16,473508.34,235582.82,30693.6
S001045,2023-01-01,M005,IT Services,36,22,581842.78,392338.51,189504.27,49457.24
S001046,2023-02-01,M005,IT Services,33,19,540151.56,352952.51,187199.05,39868.32
S001047,2023-03-01,M005,IT Services,31,22,559563.54,384825.29,174738.25,15236.97
S001048,2023-04-01,M005,IT Services,28,19,431266.79,289618.47,141648.32,35689.86
S001049,2023-05-01,M005,IT Services,29,20,525815.67,360013.55,165802.12,20323.07
S001050,2023-06-01,M005,IT Services,34,26,567751.07,383642.45,184108.62,48709.51
S001051,2023-07-01,M005,IT Services,32,21,568838.29,393440.54,175397.75,42649.63
S001052,2023-08-01,M005,IT Services,33,18,601148.51,417124.09,184024.42,32308.51
S001053,2023-09-01,M005,IT Services,34,26,538412.89,369195.18,169217.71,25866.99
S001054,2023-10-01,M005,IT Services,37,29,546218.71,369723.2,176495.51,47665.66
S001055,2023-11-01,M005,IT Services,31,20,541447.0,370169.75,171277.25,17523.0
S001056,2023-12-01,M005,IT Services,31,20,470084.39,322737.82,147346.57,38900.54
S001057,2024-01-01,M005,IT Services,35,22,515880.75,352226.6,163654.15,36871.39
S001058,2024-02-01,M005,IT Services,30,17,518368.68,352685.99,165682.69,28119.57
S001059,2024-03-01,M005,IT Services,32,21,500189.55,338546.5,161643.05,39213.62
S001060,2024-04-01,M005,IT Services,34,27,494637.8,320606.05,174031.75,37169.31
S001061,2024-05-01,M005,IT Services,30,17,528852.44,362178.77,166673.67,27545.77
S001062,2024-06-01,M005,IT Services,36,27,539849.32,366860.4,172988.92,45745.27
S001063,2024-07-01,M005,IT Services,30,17,510459.78,343576.79,166882.99,43012.02
S001064,2024-08-01,M005,IT Services,30,21,447664.53,293280.68,154383.85,10518.8
S001065,2024-09-01,M005,IT Services,33,24,535416.37,350719.87,184696.5,32860.1
S001066,2024-10-01,M005,IT Services,42,24,688320.11,476834.11,211486.0,24394.12
S001067,2024-11-01,M005,IT Services,42,27,741135.53,521560.47,219575.06,50017.64
S001068,2024-12-01,M005,IT Services,36,28,601339.25,392698.44,208640.81,47235.14
S001069,2025-01-01,M005,IT Services,39,28,654121.3,434945.02,219176.28,18611.18
S001070,2025-02-01,M005,IT Services,32,20,549925.86,372852.19,177073.67,27884.7
S001071,2025-03-01,M005,IT Services,44,24,651194.34,452998.13,198196.21,40941.18
S001072,2025-04-01,M005,IT Services,39,21,637566.93,411346.05,226220.88,20758.48
S001073,2025-05-01,M005,IT Services,32,22,574325.14,384667.66,189657.48,43946.69
S001074,2025-06-01,M005,IT Services,40,28,608985.63,416052.61,192933.02,34478.38
S001075,2025-07-01,M005,IT Services,36,28,606317.47,392322.13,213995.34,19765.97
S001076,2025-08-01,M005,IT Services,37,29,625624.36,432778.77,192845.59,27746.28
S001077,2025-09-01,M005,IT Services,32,19,475841.0,321959.7,153881.3,12703.94
S001078,2025-10-01,M005,IT Services,39,28,645796.76,424906.22,220890.54,47739.36
S001079,2025-11-01,M005,IT Services,43,26,652519.67,451933.02,200586.65,44349.85
S001080,2025-12-01,M005,IT Services,47,31,709948.88,486321.06,223627.82,16341.67
S001081,2023-01-01,M006,Software,8,5,141634.61,102898.85,38735.76,10351.87
S001082,2023-02-01,M006,Software,7,5,142533.13,98170.16,44362.97,10687.77
S001083,2023-03-01,M006,Software,9,5,182050.71,131346.71,50704.0,11194.2
S001084,2023-04-01,M006,Software,8,4,153966.69,107428.89,46537.8,11474.87
S001085,2023-05-01,M006,Software,9,5,175678.79,128314.59,47364.2,8131.69
S001086,2023-06-01,M006,Software,8,5,147038.68,107577.81,39460.87,4432.61
S001087,2023-07-01,M006,Software,11,7,197372.85,135473.62,61899.23,13892.58
S001088,2023-08-01,M006,Software,10,7,171099.49,117345.63,53753.86,11712.57
S001089,2023-09-01,M006,Software,8,4,160259.45,113097.46,47161.99,5125.75
S001090,2023-10-01,M006,Software,10,7,189163.62,137251.98,51911.64,12231.31
S001091,2023-11-01,M006,Software,11,6,226221.72,165028.8,61192.92,5893.8
S001092,2023-12-01,M006,Software,12,8,248165.87,177114.7,71051.17,19503.17
S001093,2024-01-01,M006,Software,9,6,175615.24,121701.23,53914.01,7535.78
S001094,2024-02-01,M006,Software,11,8,207492.7,142576.16,64916.54,12482.56
S001095,2024-03-01,M006,Software,10,7,163802.64,115716.6,48086.04,12089.04
S001096,2024-04-01,M006,Software,9,6,165210.41,119956.15,45254.26,12802.22
S001097,2024-05-01,M006,Software,11,6,205845.1,139757.58,66087.52,14661.33
S001098,2024-06-01,M006,Software,12,6,210372.68,150849.5,59523.18,5543.54
S001099,2024-07-01,M006,Software,11,6,213013.57,155430.75,57582.82,15403.03
S001100,2024-08-01,M006,Software,10,6,196732.58,143743.04,52989.54,9516.98
S001101,2024-09-01,M006,Software,12,7,219471.97,157186.73,62285.24,17607.53
S001102,2024-10-01,M006,Software,11,8,194678.85,132413.32,62265.53,9697.57
S001103,2024-11-01,M006,Software,12,9,223691.5,162370.66,61320.84,16807.83
S001104,2024-12-01,M006,Software,11,8,214620.16,146261.21,68358.95,18494.37
S001105,2025-01-01,M006,Software,13,10,217091.54,151993.48,65098.06,13750.44
S001106,2025-02-01,M006,Software,12,7,224574.68,153209.42,71365.26,15642.43
S001107,2025-03-01,M006,Software,12,9,207286.17,141993.82,65292.35,11088.68
S001108,2025-04-01,M006,Software,14,9,287223.54,198410.47,88813.07,20723.51
S001109,2025-05-01,M006,Software,12,7,208837.32,150156.87,58680.45,8228.23
S001110,2025-06-01,M006,Software,11,6,202268.23,143570.18,58698.05,5782.78
S001111,2025-07-01,M006,Software,14,10,260369.89,181148.67,79221.22,16524.79
S001112,2025-08-01,M006,Software,15,11,297593.72,218627.99,78965.73,7319.0
S001113,2025-09-01,M006,Software,15,9,248411.5,181856.28,66555.22,9982.69
S001114,2025-10-01,M006,Software,17,9,296509.62,213494.32,83015.3,16231.83
S001115,2025-11-01,M006,Software,17,11,323386.63,225009.24,98377.39,28416.06
S001116,2025-12-01,M006,Software,15,8,266402.27,187768.74,78633.53,17350.22
S001117,2023-01-01,M006,Business Services,6,4,51736.43,38028.7,13707.73,3369.44
S001118,2023-02-01,M006,Business Services,6,3,57321.69,39997.84,17323.85,3527.29
S001119,2023-03-01,M006,Business Services,8,6,72814.61,50711.37,22103.24,2128.87
S001120,2023-04-01,M006,Business Services,7,4,60795.12,42997.63,17797.49,5346.97
S001121,2023-05-01,M006,Business Services,7,3,62261.65,43929.06,18332.59,1970.3
S001122,2023-06-01,M006,Business Services,8,5,69934.44,51513.17,18421.27,5507.56
S001123,2023-07-01,M006,Business Services,8,5,67562.73,46785.46,20777.27,1545.88
S001124,2023-08-01,M006,Business Services,7,4,60801.41,41908.58,18892.83,3610.03
S001125,2023-09-01,M006,Business Services,6,3,53241.93,37299.96,15941.97,3076.89
S001126,2023-10-01,M006,Business Services,7,4,71196.84,50013.91,21182.93,3912.92
S001127,2023-11-01,M006,Business Services,7,4,61743.43,41890.3,19853.13,4426.67
S001128,2023-12-01,M006,Business Services,10,6,96872.66,68453.58,28419.08,3902.8
S001129,2024-01-01,M006,Business Services,9,7,84517.98,58065.97,26452.01,5034.42
S001130,2024-02-01,M006,Business Services,9,5,86855.23,62718.03,24137.2,7210.04
S001131,2024-03-01,M006,Business Services,8,5,70345.48,49403.48,20942.0,5547.54
S001132,2024-04-01,M006,Business Services,8,4,65790.61,47150.73,18639.88,4002.71
S001133,2024-05-01,M006,Business Services,8,6,69802.69,47434.62,22368.07,4026.84
S001134,2024-06-01,M006,Business Services,8,5,66372.78,47052.15,19320.63,2230.89
S001135,2024-07-01,M006,Business Services,8,5,81781.24,59921.67,21859.57,3702.61
S001136,2024-08-01,M006,Business Services,8,6,71453.34,50058.06,21395.28,2852.81
S001137,2024-09-01,M006,Business Services,8,6,80537.43,55043.78,25493.65,5714.11
S001138,2024-10-01,M006,Business Services,9,7,89174.63,62022.56,27152.07,6812.68
S001139,2024-11-01,M006,Business Services,11,7,111286.61,76406.5,34880.11,6799.9
S001140,2024-12-01,M006,Business Services,9,5,82510.92,60253.73,22257.19,7348.81
S001141,2025-01-01,M006,Business Services,8,6,78410.05,53593.81,24816.24,3815.61
S001142,2025-02-01,M006,Business Services,11,7,102856.39,74140.41,28715.98,7494.84
S001143,2025-03-01,M006,Business Services,9,5,80630.83,57363.35,23267.48,1850.99
S001144,2025-04-01,M006,Business Services,11,8,96621.88,68771.29,27850.59,5067.01
S001145,2025-05-01,M006,Business Services,8,4,69528.19,51142.27,18385.92,5450.8
S001146,2025-06-01,M006,Business Services,10,7,101085.45,71086.26,29999.19,5502.29
S001147,2025-07-01,M006,Business Services,11,6,92054.03,63962.18,28091.85,8248.35
S001148,2025-08-01,M006,Business Services,9,6,84666.58,60293.99,24372.59,6839.72
S001149,2025-09-01,M006,Business Services,11,7,106282.57,72843.42,33439.15,5938.73
S001150,2025-10-01,M006,Business Services,12,9,101596.88,69259.67,32337.21,4305.44
S001151,2025-11-01,M006,Business Services,13,7,110076.78,76454.95,33621.83,5434.05
S001152,2025-12-01,M006,Business Services,13,8,113778.29,80779.94,32998.35,9732.84
S001153,2023-01-01,M006,Consulting,9,5,207816.11,150325.39,57490.72,12065.77
S001154,2023-02-01,M006,Consulting,10,7,267810.45,186466.87,81343.58,18206.04
S001155,2023-03-01,M006,Consulting,10,5,261252.92,190087.33,71165.59,5460.93
S001156,2023-04-01,M006,Consulting,9,5,229775.57,160525.53,69250.04,19244.89
S001157,2023-05-01,M006,Consulting,8,4,191055.68,131733.85,59321.83,15818.26
S001158,2023-06-01,M006,Consulting,9,6,232067.97,164797.44,67270.53,13594.05
S001159,2023-07-01,M006,Consulting,10,5,253780.71,173277.41,80503.3,19622.1
S001160,2023-08-01,M006,Consulting,11,7,268920.68,188232.14,80688.54,20758.72
S001161,2023-09-01,M006,Consulting,11,7,299996.78,209614.56,90382.22,20907.57
S001162,2023-10-01,M006,Consulting,9,6,215007.63,156871.48,58136.15,6442.74
S001163,2023-11-01,M006,Consulting,10,5,233138.64,159214.18,73924.46,15936.72
S001164,2023-12-01,M006,Consulting,12,6,328101.92,237427.69,90674.23,7538.53
S001165,2024-01-01,M006,Consulting,9,6,231383.2,157746.87,73636.33,6553.83
S001166,2024-02-01,M006,Consulting,9,5,240051.74,173670.96,66380.78,17947.7
S001167,2024-03-01,M006,Consulting,13,7,365720.46,252086.33,113634.13,16313.82
S001168,2024-04-01,M006,Consulting,9,6,255478.78,187809.48,67669.3,11330.12
S001169,2024-05-01,M006,Consulting,10,6,270534.63,187401.87,83132.76,16209.48
S001170,2024-06-01,M006,Consulting,10,6,225874.02,156128.61,69745.41,7546.07
S001171,2024-07-01,M006,Consulting,10,7,258570.41,190466.79,68103.62,6957.61
S001172,2024-08-01,M006,Consulting,10,6,269234.76,188514.89,80719.87,16492.42
S001173,2024-09-01,M006,Consulting,11,8,259933.34,181820.6,78112.74,12105.89
S001174,2024-10-01,M006,Consulting,11,6,255258.13,188195.89,67062.24,7313.93
S001175,2024-11-01,M006,Consulting,11,6,299906.32,216077.66,83828.66,17694.25
S001176,2024-12-01,M006,Consulting,11,6,255455.93,177597.23,77858.7,15845.23
S001177,2025-01-01,M006,Consulting,11,8,278021.97,197794.55,80227.42,11215.75
S001178,2025-02-01,M006,Consulting,14,8,321090.8,233967.15,87123.65,17113.3
S001179,2025-03-01,M006,Consulting,14,8,402388.29,284769.75,117618.54,11010.16
S001180,2025-04-01,M006,Consulting,12,8,276375.44,189815.22,86560.22,13278.1
S001181,2025-05-01,M006,Consulting,13,7,367679.84,270932.68,96747.16,9019.09
S001182,2025-06-01,M006,Consulting,15,9,393277.58,290097.15,103180.43,11245.12
S001183,2025-07-01,M006,Consulting,15,10,363611.09,262167.1,101443.99,22083.67
S001184,2025-08-01,M006,Consulting,12,8,318287.34,223505.87,94781.47,16967.21
S001185,2025-09-01,M006,Consulting,14,9,357396.63,248366.87,109029.76,26361.56
S001186,2025-10-01,M006,Consulting,13,7,332903.49,238326.36,94577.13,9794.88
S001187,2025-11-01,M006,Consulting,13,7,298043.58,214259.49,83784.09,26241.27
S001188,2025-12-01,M006,Consulting,15,10,351819.06,251732.87,100086.19,9408.82
S001189,2023-01-01,M006,Digital Solutions,6,4,92247.36,63679.82,28567.54,6120.29
S001190,2023-02-01,M006,Digital Solutions,6,3,82815.93,60437.44,22378.49,4825.14
S001191,2023-03-01,M006,Digital Solutions,7,3,98744.96,72389.57,26355.39,4626.61
S001192,2023-04-01,M006,Digital Solutions,5,3,71043.98,48322.1,22721.88,4189.23
S001193,2023-05-01,M006,Digital Solutions,7,4,105498.45,74660.07,30838.38,3103.15
S001194,2023-06-01,M006,Digital Solutions,6,4,77897.02,55984.7,21912.32,5157.21
S001195,2023-07-01,M006,Digital Solutions,6,4,85594.13,62437.59,23156.54,4747.73
S001196,2023-08-01,M006,Digital Solutions,6,4,95988.29,68652.4,27335.89,4290.05
S001197,2023-09-01,M006,Digital Solutions,7,4,88889.6,60525.56,28364.04,6985.42
S001198,2023-10-01,M006,Digital Solutions,7,5,88859.05,65016.44,23842.61,3899.84
S001199,2023-11-01,M006,Digital Solutions,6,3,83104.69,58113.13,24991.56,5508.74
S001200,2023-12-01,M006,Digital Solutions,6,4,88043.17,64520.09,23523.08,2164.54
